harvest_id,farmer_id,product_id,planting_date,harvest_date,quantity_kg,quality_assessment,post_harvest_loss_pct,storage_method,season,loaded_at
HRV0000204,FMR000104,PRD0066,2025-06-27,2025-09-17,1372.74,C,15.92,Silo,2023-B,2025-12-06 15:51:42
HRV0000205,FMR000104,PRD0066,2025-06-08,2025-09-07,752.4,A,5.54,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0000206,FMR000105,PRD0078,2025-06-27,2025-09-10,1519.49,A,8.72,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0000207,FMR000105,PRD0078,2025-09-08,2025-11-24,1085.0,C,24.11,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0000208,FMR000106,PRD0095,2025-08-08,2025-11-07,6669.99,B,25.04,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0000209,FMR000107,PRD0083,2024-12-19,2025-03-10,3313.22,B,19.49,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0000210,FMR000107,PRD0083,2024-11-27,2025-02-12,4170.39,C,19.08,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0000211,FMR000107,PRD0083,2025-04-29,2025-07-09,2111.82,A,16.29,Silo,2024-A,2025-12-06 15:51:42
HRV0000212,FMR000108,PRD0058,2024-10-04,2025-01-29,300.93,C,23.75,Open Air,2023-B,2025-12-06 15:51:42
HRV0000213,FMR000108,PRD0058,2025-07-22,2025-11-10,471.92,C,6.21,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0000214,FMR000108,PRD0058,2024-08-04,2024-12-07,300.62,C,20.79,Warehouse,2024-A,2025-12-06 15:51:42
HRV0000215,FMR000109,PRD0070,2024-05-13,2025-05-12,2444.88,B,5.24,Open Air,2024-A,2025-12-06 15:51:42
HRV0000216,FMR000109,PRD0070,2023-12-14,2024-12-13,2442.73,A,25.46,Silo,2023-B,2025-12-06 15:51:42
HRV0000217,FMR000110,PRD0072,2023-04-06,2025-03-29,1549.73,C,24.24,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0000218,FMR000111,PRD0100,2025-07-27,2025-11-02,10082.51,C,12.12,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0000219,FMR000111,PRD0100,2025-05-18,2025-08-21,6961.52,A,7.46,Open Air,2024-A,2025-12-06 15:51:42
HRV0000220,FMR000111,PRD0100,2025-03-06,2025-06-15,4254.4,B,20.86,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0000221,FMR000112,PRD0089,2023-03-24,2025-03-20,1278.66,B,6.41,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0000222,FMR000113,PRD0075,2022-04-07,2025-04-15,876.61,B,6.79,Open Air,2023-A,2025-12-06 15:51:42
HRV0000223,FMR000113,PRD0075,2022-11-18,2025-11-16,2564.31,B,10.0,Warehouse,2023-A,2025-12-06 15:51:42
HRV0000224,FMR000114,PRD0064,2025-04-05,2025-07-19,1212.34,A,16.04,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0000225,FMR000114,PRD0064,2025-06-03,2025-09-29,2846.5,C,16.31,Warehouse,2023-A,2025-12-06 15:51:42
HRV0000226,FMR000114,PRD0064,2025-03-26,2025-07-05,764.3,A,14.66,Open Air,2024-A,2025-12-06 15:51:42
HRV0000227,FMR000115,PRD0097,2024-08-25,2025-01-10,5705.65,A,15.25,Open Air,2023-B,2025-12-06 15:51:42
HRV0000228,FMR000116,PRD0099,2024-11-02,2025-02-22,415.7,A,11.04,Open Air,2024-A,2025-12-06 15:51:42
HRV0000229,FMR000116,PRD0099,2024-11-27,2025-03-18,696.86,A,6.38,Silo,2024-A,2025-12-06 15:51:42
HRV0000230,FMR000116,PRD0099,2024-12-08,2025-03-25,335.96,A,28.24,Silo,2023-A,2025-12-06 15:51:42
HRV0000231,FMR000117,PRD0100,2025-08-02,2025-10-25,3787.25,B,27.83,Warehouse,2023-A,2025-12-06 15:51:42
HRV0000232,FMR000117,PRD0100,2024-09-30,2025-01-10,2738.56,A,27.91,Silo,2023-B,2025-12-06 15:51:42
HRV0000233,FMR000117,PRD0100,2025-08-16,2025-11-13,10469.71,A,11.79,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0000234,FMR000118,PRD0084,2025-09-09,2025-10-19,1638.97,A,14.89,Silo,2024-A,2025-12-06 15:51:42
HRV0000235,FMR000118,PRD0084,2025-03-28,2025-04-26,1170.14,A,20.92,Warehouse,2023-B,2025-12-06 15:51:42
HRV0000236,FMR000118,PRD0084,2025-10-01,2025-11-08,1755.11,A,21.37,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0000237,FMR000119,PRD0097,2024-08-16,2024-12-20,3628.43,A,27.92,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0000238,FMR000119,PRD0097,2024-11-11,2025-03-21,6174.78,A,26.69,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0000239,FMR000119,PRD0097,2024-11-19,2025-03-29,3507.19,C,9.42,Open Air,2023-A,2025-12-06 15:51:42
HRV0000240,FMR000120,PRD0090,2023-07-16,2025-07-18,1077.11,A,17.82,Silo,2023-B,2025-12-06 15:51:42
HRV0000241,FMR000121,PRD0064,2025-06-26,2025-10-05,1270.47,B,5.38,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0000242,FMR000121,PRD0064,2024-09-16,2025-01-12,685.91,C,25.8,Open Air,2023-B,2025-12-06 15:51:42
HRV0000243,FMR000121,PRD0064,2025-06-26,2025-10-19,285.25,A,6.76,Warehouse,2023-A,2025-12-06 15:51:42
HRV0000244,FMR000122,PRD0097,2025-01-24,2025-06-12,954.45,A,21.24,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0000245,FMR000123,PRD0095,2025-06-10,2025-09-07,388.46,A,12.53,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0000246,FMR000123,PRD0095,2025-01-03,2025-04-11,1813.45,A,11.27,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0000247,FMR000123,PRD0095,2025-01-27,2025-05-11,565.28,A,24.53,Silo,2024-A,2025-12-06 15:51:42
HRV0000248,FMR000124,PRD0091,2024-10-05,2025-01-02,1087.4,B,13.47,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0000249,FMR000124,PRD0091,2025-07-30,2025-10-22,1682.7,B,16.12,Open Air,2024-A,2025-12-06 15:51:42
HRV0000250,FMR000124,PRD0091,2025-02-27,2025-05-29,1315.18,C,19.59,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0000251,FMR000125,PRD0098,2024-11-05,2025-03-01,1035.58,C,13.94,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0000252,FMR000125,PRD0098,2024-12-08,2025-04-12,1297.72,B,6.63,Warehouse,2024-A,2025-12-06 15:51:42
HRV0000253,FMR000126,PRD0090,2023-09-29,2025-10-03,1146.52,B,8.8,Silo,2023-A,2025-12-06 15:51:42
HRV0000254,FMR000126,PRD0090,2023-05-14,2025-05-17,1368.44,B,11.03,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0000255,FMR000127,PRD0097,2025-05-09,2025-09-14,3558.83,A,24.94,Warehouse,2024-A,2025-12-06 15:51:42
HRV0000256,FMR000127,PRD0097,2025-03-10,2025-07-29,7043.74,A,9.58,Open Air,2024-A,2025-12-06 15:51:42
HRV0000257,FMR000128,PRD0059,2025-07-07,2025-10-24,717.67,B,25.65,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0000258,FMR000128,PRD0059,2025-08-01,2025-11-17,466.03,A,29.56,Warehouse,2023-A,2025-12-06 15:51:42
HRV0000259,FMR000129,PRD0076,2022-06-30,2025-06-20,1609.1,B,14.24,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0000260,FMR000129,PRD0076,2022-08-07,2025-08-09,1079.4,A,14.15,Open Air,2023-A,2025-12-06 15:51:42
HRV0000261,FMR000130,PRD0098,2024-08-02,2024-12-10,7157.04,B,28.94,Silo,2024-A,2025-12-06 15:51:42
HRV0000262,FMR000130,PRD0098,2024-09-15,2025-01-17,10829.65,B,12.24,Warehouse,2024-A,2025-12-06 15:51:42
HRV0000263,FMR000130,PRD0098,2025-02-23,2025-06-20,11461.76,B,24.84,Silo,2023-A,2025-12-06 15:51:42
HRV0000264,FMR000131,PRD0100,2025-01-04,2025-04-06,2145.86,A,17.12,Silo,2023-B,2025-12-06 15:51:42
HRV0000265,FMR000131,PRD0100,2025-08-13,2025-11-25,1022.9,A,9.8,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0000266,FMR000132,PRD0076,2022-10-19,2025-10-16,798.55,A,19.85,Silo,2023-A,2025-12-06 15:51:42
HRV0000267,FMR000132,PRD0076,2022-08-15,2025-08-01,334.35,B,21.64,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0000268,FMR000132,PRD0076,2022-07-02,2025-06-27,357.26,B,22.17,Warehouse,2023-B,2025-12-06 15:51:42
HRV0000269,FMR000133,PRD0100,2025-05-02,2025-08-01,1495.48,B,5.69,Warehouse,2023-B,2025-12-06 15:51:42
HRV0000270,FMR000133,PRD0100,2025-06-17,2025-09-26,826.36,A,27.91,Warehouse,2024-A,2025-12-06 15:51:42
HRV0000271,FMR000134,PRD0068,2024-10-09,2025-10-11,8187.97,C,7.23,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0000272,FMR000135,PRD0078,2025-04-20,2025-07-03,2221.1,C,7.23,Warehouse,2023-A,2025-12-06 15:51:42
HRV0000273,FMR000135,PRD0078,2025-07-11,2025-09-23,1379.43,A,12.34,Warehouse,2023-A,2025-12-06 15:51:42
HRV0000274,FMR000135,PRD0078,2024-10-06,2024-12-24,2461.61,A,15.27,Open Air,2023-A,2025-12-06 15:51:42
HRV0000275,FMR000136,PRD0073,2024-11-29,2025-05-04,1636.41,A,5.98,Warehouse,2023-B,2025-12-06 15:51:42
HRV0000276,FMR000137,PRD0062,2024-11-05,2025-10-13,1947.41,A,19.79,Silo,2023-B,2025-12-06 15:51:42
HRV0000277,FMR000138,PRD0064,2025-03-26,2025-07-10,3213.93,B,20.2,Open Air,2023-A,2025-12-06 15:51:42
HRV0000278,FMR000138,PRD0064,2025-07-02,2025-10-10,4694.32,A,25.68,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0000279,FMR000138,PRD0064,2024-09-17,2025-01-01,4407.43,B,21.35,Warehouse,2023-B,2025-12-06 15:51:42
HRV0000280,FMR000139,PRD0098,2025-03-30,2025-08-06,1784.96,C,22.36,Open Air,2023-A,2025-12-06 15:51:42
HRV0000281,FMR000139,PRD0098,2025-03-25,2025-07-21,920.22,C,24.96,Silo,2024-A,2025-12-06 15:51:42
HRV0000282,FMR000139,PRD0098,2025-04-22,2025-08-20,1537.69,A,9.87,Open Air,2023-A,2025-12-06 15:51:42
HRV0000283,FMR000140,PRD0075,2022-08-08,2025-08-16,596.39,A,21.47,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0000284,FMR000140,PRD0075,2022-09-02,2025-08-31,1544.57,A,28.42,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0000285,FMR000140,PRD0075,2022-06-01,2025-05-27,1573.44,B,23.13,Warehouse,2024-A,2025-12-06 15:51:42
HRV0000286,FMR000141,PRD0090,2022-12-21,2024-12-12,2410.52,B,23.65,Open Air,2023-A,2025-12-06 15:51:42
HRV0000287,FMR000141,PRD0090,2023-05-12,2025-04-30,2029.18,A,16.53,Warehouse,2023-B,2025-12-06 15:51:42
HRV0000288,FMR000141,PRD0090,2023-07-30,2025-07-24,2138.09,B,15.59,Warehouse,2023-B,2025-12-06 15:51:42
HRV0000289,FMR000142,PRD0100,2025-06-07,2025-09-03,14199.95,B,18.74,Open Air,2023-B,2025-12-06 15:51:42
HRV0000290,FMR000142,PRD0100,2025-03-27,2025-06-19,14823.57,B,23.18,Silo,2023-B,2025-12-06 15:51:42
HRV0000291,FMR000142,PRD0100,2024-10-31,2025-02-12,7721.98,B,6.54,Silo,2023-B,2025-12-06 15:51:42
HRV0000292,FMR000143,PRD0095,2025-02-27,2025-05-27,7841.5,A,29.28,Warehouse,2024-A,2025-12-06 15:51:42
HRV0000293,FMR000143,PRD0095,2025-03-10,2025-06-15,6090.33,A,24.23,Open Air,2023-B,2025-12-06 15:51:42
HRV0000294,FMR000144,PRD0075,2022-09-22,2025-09-25,32882.46,A,10.1,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0000295,FMR000145,PRD0078,2024-11-08,2025-01-29,7957.46,A,29.97,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0000296,FMR000145,PRD0078,2024-12-10,2025-03-09,2416.69,A,17.55,Silo,2023-A,2025-12-06 15:51:42
HRV0000297,FMR000145,PRD0078,2025-07-31,2025-10-18,6277.89,A,29.43,Warehouse,2023-A,2025-12-06 15:51:42
HRV0000298,FMR000146,PRD0083,2024-11-23,2025-02-06,436.96,B,10.28,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0000299,FMR000146,PRD0083,2025-06-01,2025-08-11,797.74,A,16.76,Open Air,2024-A,2025-12-06 15:51:42
HRV0000300,FMR000146,PRD0083,2024-10-06,2024-12-17,2444.84,B,23.23,Warehouse,2023-B,2025-12-06 15:51:42
HRV0000301,FMR000147,PRD0100,2025-05-24,2025-09-02,1335.19,B,23.91,Open Air,2023-A,2025-12-06 15:51:42
HRV0000302,FMR000147,PRD0100,2024-10-01,2024-12-27,1427.0,C,24.99,Silo,2024-A,2025-12-06 15:51:42
HRV0000303,FMR000148,PRD0060,2025-01-09,2025-03-09,569.04,A,25.65,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0000304,FMR000148,PRD0060,2024-10-11,2024-12-09,734.66,B,22.37,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0000305,FMR000149,PRD0086,2023-07-22,2025-07-25,1068.77,C,6.95,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0000306,FMR000149,PRD0086,2023-08-20,2025-08-21,1190.6,B,21.06,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0000307,FMR000150,PRD0059,2025-03-16,2025-07-13,1730.49,B,27.9,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0000308,FMR000151,PRD0088,2024-08-27,2025-05-28,5653.27,A,28.38,Warehouse,2024-A,2025-12-06 15:51:42
HRV0000309,FMR000151,PRD0088,2025-02-02,2025-10-17,7094.4,A,12.79,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0000310,FMR000152,PRD0100,2024-09-07,2024-12-17,46555.23,A,26.03,Open Air,2023-B,2025-12-06 15:51:42
HRV0000311,FMR000152,PRD0100,2025-07-07,2025-10-06,40962.71,A,27.64,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0000312,FMR000152,PRD0100,2025-03-27,2025-06-22,27562.78,B,6.58,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0000313,FMR000153,PRD0073,2025-03-15,2025-08-01,482.48,A,28.69,Warehouse,2024-A,2025-12-06 15:51:42
HRV0000314,FMR000154,PRD0078,2025-08-20,2025-11-14,627.16,C,6.2,Silo,2023-A,2025-12-06 15:51:42
HRV0000315,FMR000155,PRD0097,2024-09-07,2025-01-22,1433.92,A,10.41,Open Air,2024-A,2025-12-06 15:51:42
HRV0000316,FMR000156,PRD0059,2025-07-17,2025-11-19,1005.12,C,25.91,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0000317,FMR000156,PRD0059,2024-11-13,2025-03-10,2290.2,A,19.68,Open Air,2023-A,2025-12-06 15:51:42
HRV0000318,FMR000156,PRD0059,2025-05-28,2025-09-17,2854.69,A,5.02,Open Air,2024-A,2025-12-06 15:51:42
HRV0000319,FMR000157,PRD0064,2024-10-16,2025-02-01,1795.4,A,8.62,Open Air,2024-A,2025-12-06 15:51:42
HRV0000320,FMR000157,PRD0064,2024-10-30,2025-02-21,493.98,A,28.59,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0000321,FMR000158,PRD0066,2025-06-02,2025-08-30,26032.38,B,27.07,Open Air,2024-A,2025-12-06 15:51:42
HRV0000322,FMR000159,PRD0091,2024-10-12,2025-01-05,856.31,B,12.85,Warehouse,2023-A,2025-12-06 15:51:42
HRV0000323,FMR000160,PRD0097,2024-09-01,2025-01-11,838.34,C,11.16,Warehouse,2023-B,2025-12-06 15:51:42
HRV0000324,FMR000160,PRD0097,2025-04-26,2025-09-07,1671.15,A,9.2,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0000325,FMR000160,PRD0097,2024-08-23,2024-12-31,669.29,C,24.35,Silo,2024-A,2025-12-06 15:51:42
HRV0000326,FMR000161,PRD0100,2025-03-07,2025-06-15,858.8,B,5.31,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0000327,FMR000161,PRD0100,2025-05-16,2025-08-12,1508.38,A,29.26,Silo,2023-B,2025-12-06 15:51:42
HRV0000328,FMR000161,PRD0100,2024-11-07,2025-02-19,1566.3,C,16.91,Warehouse,2023-A,2025-12-06 15:51:42
HRV0000329,FMR000162,PRD0076,2022-11-01,2025-10-19,1289.08,A,13.64,Open Air,2023-B,2025-12-06 15:51:42
HRV0000330,FMR000162,PRD0076,2022-08-02,2025-07-21,2128.66,A,25.5,Silo,2023-B,2025-12-06 15:51:42
HRV0000331,FMR000163,PRD0099,2025-06-18,2025-10-10,1010.54,B,17.31,Silo,2023-B,2025-12-06 15:51:42
HRV0000332,FMR000164,PRD0080,2024-12-06,2025-03-02,627.41,A,27.38,Silo,2024-A,2025-12-06 15:51:42
HRV0000333,FMR000164,PRD0080,2025-05-04,2025-08-07,1092.5,B,11.82,Warehouse,2023-A,2025-12-06 15:51:42
HRV0000334,FMR000164,PRD0080,2025-07-15,2025-10-26,932.9,B,23.05,Silo,2023-B,2025-12-06 15:51:42
HRV0000335,FMR000165,PRD0081,2025-02-02,2025-04-21,842.16,B,9.27,Open Air,2023-B,2025-12-06 15:51:42
HRV0000336,FMR000165,PRD0081,2025-01-19,2025-04-07,234.28,C,28.45,Open Air,2023-B,2025-12-06 15:51:42
HRV0000337,FMR000166,PRD0079,2024-11-16,2025-01-18,1095.91,B,11.33,Warehouse,2023-B,2025-12-06 15:51:42
HRV0000338,FMR000166,PRD0079,2025-04-03,2025-06-13,2025.56,A,9.21,Silo,2023-B,2025-12-06 15:51:42
HRV0000339,FMR000166,PRD0079,2025-07-05,2025-09-16,1976.27,B,11.46,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0000340,FMR000167,PRD0097,2025-06-08,2025-10-22,49053.56,C,24.97,Silo,2023-B,2025-12-06 15:51:42
HRV0000341,FMR000168,PRD0059,2025-03-27,2025-07-26,17089.47,A,6.04,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0000342,FMR000168,PRD0059,2025-02-21,2025-06-19,19954.71,A,11.68,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0000343,FMR000168,PRD0059,2025-02-20,2025-06-06,27472.92,B,25.77,Silo,2024-A,2025-12-06 15:51:42
HRV0000344,FMR000169,PRD0095,2025-01-12,2025-04-17,1986.39,A,25.43,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0000345,FMR000170,PRD0091,2025-07-23,2025-10-17,3209.16,A,14.08,Warehouse,2024-A,2025-12-06 15:51:42
HRV0000346,FMR000171,PRD0084,2025-09-27,2025-11-05,491.14,A,22.32,Open Air,2024-A,2025-12-06 15:51:42
HRV0000347,FMR000172,PRD0099,2024-10-19,2025-02-06,2720.19,A,29.13,Silo,2023-B,2025-12-06 15:51:42
HRV0000348,FMR000173,PRD0097,2025-02-06,2025-06-21,1889.88,A,6.95,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0000349,FMR000173,PRD0097,2024-09-03,2025-01-10,593.08,C,19.62,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0000350,FMR000173,PRD0097,2024-11-26,2025-04-02,781.28,A,18.64,Warehouse,2024-A,2025-12-06 15:51:42
HRV0000351,FMR000174,PRD0099,2025-02-04,2025-05-29,1842.06,A,18.18,Open Air,2024-A,2025-12-06 15:51:42
HRV0000352,FMR000175,PRD0078,2025-04-29,2025-07-12,1347.5,B,11.69,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0000353,FMR000175,PRD0078,2025-05-16,2025-07-29,758.11,A,8.35,Open Air,2024-A,2025-12-06 15:51:42
HRV0000354,FMR000175,PRD0078,2025-06-20,2025-09-20,823.39,B,9.91,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0000355,FMR000176,PRD0058,2025-03-28,2025-07-16,624.25,C,20.29,Silo,2023-B,2025-12-06 15:51:42
HRV0000356,FMR000177,PRD0088,2024-08-19,2025-05-14,4314.91,B,23.72,Warehouse,2023-B,2025-12-06 15:51:42
HRV0000357,FMR000177,PRD0088,2025-01-24,2025-10-22,12368.62,B,12.34,Warehouse,2023-A,2025-12-06 15:51:42
HRV0000358,FMR000178,PRD0095,2024-10-14,2025-01-08,26611.71,A,24.86,Warehouse,2023-B,2025-12-06 15:51:42
HRV0000359,FMR000178,PRD0095,2025-01-21,2025-04-28,27298.41,A,6.52,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0000360,FMR000178,PRD0095,2025-07-04,2025-10-13,13480.43,B,29.13,Silo,2024-A,2025-12-06 15:51:42
HRV0000361,FMR000179,PRD0085,2024-04-04,2025-04-13,1958.87,A,11.56,Silo,2024-A,2025-12-06 15:51:42
HRV0000362,FMR000179,PRD0085,2024-10-25,2025-10-15,1370.63,C,24.64,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0000363,FMR000179,PRD0085,2023-12-30,2024-12-23,1042.88,B,24.88,Open Air,2023-A,2025-12-06 15:51:42
HRV0000364,FMR000180,PRD0090,2023-08-04,2025-07-31,298.47,A,21.83,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0000365,FMR000180,PRD0090,2023-05-17,2025-05-08,1518.42,A,9.47,Warehouse,2024-A,2025-12-06 15:51:42
HRV0000366,FMR000180,PRD0090,2023-08-24,2025-08-21,651.81,A,6.97,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0000367,FMR000181,PRD0075,2022-01-31,2025-01-26,1784.7,B,20.5,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0000368,FMR000181,PRD0075,2022-02-10,2025-02-04,1525.12,B,13.3,Silo,2023-A,2025-12-06 15:51:42
HRV0000369,FMR000181,PRD0075,2022-06-07,2025-06-16,2871.37,A,17.39,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0000370,FMR000182,PRD0064,2024-10-27,2025-02-19,1239.14,B,28.13,Silo,2023-A,2025-12-06 15:51:42
HRV0000371,FMR000182,PRD0064,2024-10-05,2025-01-12,420.26,C,14.54,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0000372,FMR000182,PRD0064,2025-06-04,2025-09-14,1049.31,B,16.14,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0000373,FMR000183,PRD0058,2024-10-21,2025-02-08,2243.01,C,19.29,Silo,2024-A,2025-12-06 15:51:42
HRV0000374,FMR000183,PRD0058,2025-01-18,2025-05-17,12916.77,C,9.51,Warehouse,2024-A,2025-12-06 15:51:42
HRV0000375,FMR000184,PRD0079,2025-09-08,2025-11-21,276.25,B,9.28,Warehouse,2024-A,2025-12-06 15:51:42
HRV0000376,FMR000184,PRD0079,2024-11-01,2025-01-01,245.22,A,21.72,Warehouse,2024-A,2025-12-06 15:51:42
HRV0000377,FMR000184,PRD0079,2024-10-03,2024-12-09,971.36,B,11.37,Silo,2024-A,2025-12-06 15:51:42
HRV0000378,FMR000185,PRD0072,2023-06-05,2025-06-01,1939.02,C,19.47,Silo,2023-B,2025-12-06 15:51:42
HRV0000379,FMR000185,PRD0072,2023-06-15,2025-06-08,580.11,C,21.09,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0000380,FMR000185,PRD0072,2023-07-14,2025-07-08,1509.42,A,11.33,Silo,2023-A,2025-12-06 15:51:42
HRV0000381,FMR000186,PRD0085,2024-09-11,2025-09-05,681.02,A,10.42,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0000382,FMR000186,PRD0085,2024-08-08,2025-08-04,420.69,A,12.65,Warehouse,2023-B,2025-12-06 15:51:42
HRV0000383,FMR000187,PRD0100,2025-08-09,2025-11-21,1554.41,C,23.32,Warehouse,2023-B,2025-12-06 15:51:42
HRV0000384,FMR000187,PRD0100,2024-09-21,2025-01-03,923.93,A,17.82,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0000385,FMR000187,PRD0100,2025-01-13,2025-04-25,606.47,C,9.9,Warehouse,2024-A,2025-12-06 15:51:42
HRV0000386,FMR000188,PRD0095,2025-07-15,2025-10-20,13239.23,B,27.2,Traditional Granary,2023-B,2025-12-06 15:51:42
HRV0000387,FMR000189,PRD0062,2024-03-15,2025-02-07,3122.86,A,15.31,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0000388,FMR000190,PRD0095,2025-01-20,2025-04-16,1797.5,A,20.47,Silo,2024-A,2025-12-06 15:51:42
HRV0000389,FMR000191,PRD0081,2025-03-18,2025-06-11,1055.58,A,15.09,Silo,2023-A,2025-12-06 15:51:42
HRV0000390,FMR000191,PRD0081,2024-12-05,2025-02-16,838.72,C,17.95,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0000391,FMR000192,PRD0083,2025-02-17,2025-05-05,372.65,B,11.2,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0000392,FMR000193,PRD0084,2025-08-09,2025-09-02,1585.05,C,22.42,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0000393,FMR000193,PRD0084,2024-10-29,2024-12-06,3865.22,B,15.33,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0000394,FMR000193,PRD0084,2025-07-26,2025-08-30,1268.19,B,22.99,Open Air,2024-A,2025-12-06 15:51:42
HRV0000395,FMR000194,PRD0098,2025-03-06,2025-07-03,919.29,B,28.51,Traditional Granary,2023-A,2025-12-06 15:51:42
HRV0000396,FMR000195,PRD0091,2025-07-27,2025-11-06,815.6,C,8.12,Open Air,2024-A,2025-12-06 15:51:42
HRV0000397,FMR000196,PRD0081,2025-01-31,2025-04-11,1177.15,A,16.15,Hermetic Bags,2024-A,2025-12-06 15:51:42
HRV0000398,FMR000197,PRD0091,2025-01-19,2025-04-26,2877.51,B,23.23,Hermetic Bags,2023-A,2025-12-06 15:51:42
HRV0000399,FMR000198,PRD0085,2024-07-09,2025-07-08,1581.08,B,23.31,Hermetic Bags,2023-B,2025-12-06 15:51:42
HRV0000400,FMR000198,PRD0085,2024-06-15,2025-06-13,2467.86,A,6.9,Traditional Granary,2024-A,2025-12-06 15:51:42
HRV0000401,FMR000199,PRD0092,2024-11-18,2025-02-18,12687.59,A,7.85,Open Air,2024-A,2025-12-06 15:51:42
HRV0000402,FMR000199,PRD0092,2024-09-18,2024-12-13,23173.54,C,17.04,Silo,2023-B,2025-12-06 15:51:42
HRV0000403,FMR000199,PRD0092,2025-07-26,2025-10-15,48499.18,C,27.73,Warehouse,2023-B,2025-12-06 15:51:42
HRV0000404,FMR000200,PRD0095,2025-01-24,2025-05-03,4337.92,A,18.96,Silo,2024-A,2025-12-06 15:51:42
HRV0000405,FMR000200,PRD0095,2025-08-02,2025-11-05,2124.72,A,19.29,Open Air,2023-B,2025-12-06 15:51:42
HRV0000406,FMR000200,PRD0095,2025-07-29,2025-10-25,2776.07,A,11.35,Silo,2023-B,2025-12-06 15:51:42
HRV0000407,FMR000201,PRD0084,2024-11-26,2024-12-31,1263.14,B,29.15,Silo,2023-B,2025-12-06 15:51:42
