transaction_id,farmer_id,buyer_id,product_id,market_id,quantity_kg,quality_grade,unit_price,total_amount,transaction_date,payment_method,payment_status,blockchain_hash
TXN00000128,FMR000590,BYR00254,PRD0048,MKT0139,666.43,A,1728.63,1152010.89,2025-05-27 15:51:22,Cash,Pending,
TXN00000129,FMR001424,BYR00417,PRD0005,MKT0093,479.13,B,3858.28,1848617.7,2025-11-27 15:51:22,Bank Transfer,Pending,
TXN00000130,FMR001145,BYR00207,PRD0043,MKT0148,158.6,B,3097.82,491314.25,2025-09-26 15:51:22,Mobile Money,Paid,339e8c5d04cc5d0c9ef5555fe0681b99c7bce12a789786f3750191b9f9dd7aeb
TXN00000131,FMR001158,BYR00355,PRD0044,MKT0138,290.97,B,1718.53,500040.67,2025-08-03 15:51:22,Cash,Paid,42ebc0eaa1c4e2d59b32e2dea0007ecfd2517e2c2020aa672621b6a9082dac63
TXN00000132,FMR001377,BYR00394,PRD0012,MKT0147,224.83,C,2579.42,579931.0,2025-10-07 15:51:22,Cash,Paid,a867ba0bd7660e0e0af2239164d8d67bec3b8557e60879231ccf9dca6c2ffda9
TXN00000133,FMR001891,BYR00496,PRD0008,MKT0005,64.79,B,2918.85,189112.29,2025-10-28 15:51:22,Cash,Pending,
TXN00000134,FMR000849,BYR00329,PRD0088,MKT0005,46.57,C,1862.59,86740.82,2025-07-16 15:51:22,Mobile Money,Paid,c4ca690f7d7d894e08982fbb2ed324af6cb306b0d7fc53995f11e116a30b3fca
TXN00000135,FMR001854,BYR00350,PRD0081,MKT0196,197.72,A,2613.29,516699.7,2025-09-29 15:51:22,Bank Transfer,Paid,3475df223149ed69a07438fb29a4e1fc8a357cc52c32fb01a8917fc325079177
TXN00000136,FMR000492,BYR00283,PRD0040,MKT0097,138.67,C,1161.6,161079.07,2025-10-02 15:51:22,Cash,Paid,b8e25efd9f90093a6f2d00888a5982e2adb1a0226014f1c65811179caab22835
TXN00000137,FMR001320,BYR00162,PRD0003,MKT0128,422.3,B,1641.51,693209.67,2025-11-02 15:51:22,Bank Transfer,Paid,1fc986b39a1bfe1cf727037c77154588e7882793450885c6b7206ec372b4341d
TXN00000138,FMR000488,BYR00451,PRD0096,MKT0117,912.14,B,4126.8,3764219.35,2025-11-17 15:51:22,Mobile Money,Paid,d24b2e1a014686fa152b1229c602916ae0cbcfbd239823517266c9c7741596e3
TXN00000139,FMR000366,BYR00099,PRD0050,MKT0172,541.12,A,3677.76,1990109.49,2025-10-27 15:51:22,Mobile Money,Paid,42187ae714a768439c5f5a5fef44b8d8a1bc30b33852fd21886913148a7df652
TXN00000140,FMR000792,BYR00194,PRD0066,MKT0090,755.86,B,2181.87,1649188.26,2025-12-01 15:51:22,Mobile Money,Paid,d56d96d1345a8dc182ea20a5e1e6fd92b52f42f86cae3955170e5bc22b723d60
TXN00000141,FMR001182,BYR00034,PRD0025,MKT0142,395.83,B,7042.21,2787517.98,2025-08-14 15:51:22,Mobile Money,Paid,a0ae84bb5b4489b4eaec05a7e32b22e27b611f803bc2c76bf4292ae4d79090ec
TXN00000142,FMR000956,BYR00063,PRD0059,MKT0131,175.99,B,2071.96,364644.24,2025-03-06 15:51:22,Mobile Money,Paid,826049c7c7d9e7e17986c3299659eeb1ebc1a215953d0624504d819bf2deef1b
TXN00000143,FMR001437,BYR00266,PRD0072,MKT0182,434.69,B,6997.79,3041869.34,2025-10-20 15:51:22,Mobile Money,Paid,dc095ea460a3dc5174d043c9dbabfc90bf4a4c2f9f3ba3ffbdbff7133b501ec5
TXN00000144,FMR001227,BYR00307,PRD0022,MKT0199,493.25,B,1464.1,722167.32,2025-12-02 15:51:22,Cash,Paid,9b775f781e56c562aeadc66fc770e1b0089f201899929ecc533f567e296dc901
TXN00000145,FMR001663,BYR00186,PRD0009,MKT0152,231.42,B,3190.44,738331.62,2025-06-26 15:51:22,Cooperative Account,Paid,1aef1554da3c07b0ddddefbaa3f7be36ffcc80d54f462188ff222264c934e802
TXN00000146,FMR001255,BYR00087,PRD0067,MKT0118,275.48,C,996.26,274449.7,2025-11-30 15:51:22,Mobile Money,Paid,a369144699aa79d4f50335665f32a5e3d118d746dd85a08bc3b5c3f08e5af046
TXN00000147,FMR000760,BYR00390,PRD0042,MKT0130,189.92,B,2016.5,382973.68,2025-03-09 15:51:22,Mobile Money,Paid,a596699a778479739b4b98f89ab5521723295d444f19903f28132f4f4e04c1e7
TXN00000148,FMR000383,BYR00285,PRD0033,MKT0074,270.9,B,1506.49,408108.14,2025-11-29 15:51:22,Cash,Paid,7f1dcd2580fe82806065420525277e19265384e441ce8f53724b5bcc084674e9
TXN00000149,FMR000094,BYR00119,PRD0051,MKT0135,432.25,B,4100.49,1772436.8,2025-10-30 15:51:22,Cash,Paid,b575752a4ba3f4fd2258d4789a273c232f455acf338db15f54a1d42661518009
TXN00000150,FMR001101,BYR00230,PRD0077,MKT0164,42.72,B,2129.26,90961.99,2025-11-30 15:51:22,Bank Transfer,Paid,eaea8f1de0e985dcb4a24b2d44d554c48431888acb86e71dfa95f4b37bb1a604
TXN00000151,FMR001451,BYR00055,PRD0067,MKT0179,705.71,B,1182.41,834438.56,2025-10-20 15:51:22,Mobile Money,Paid,bf95805316e9cbd33afa6aa9f1c29093397e59251ad7ae77ae8c322262a32079
TXN00000152,FMR000677,BYR00168,PRD0019,MKT0139,463.45,B,1623.85,752573.28,2025-07-16 15:51:22,Cash,Paid,d4eadfab87256f04df1e6c1169e399596f6cac2c834bb8ef8521abba4308227c
TXN00000153,FMR001107,BYR00435,PRD0003,MKT0102,791.08,B,1367.96,1082165.8,2025-11-14 15:51:22,Mobile Money,Paid,5073089168501fcee4228ef9210d6790bec925e39b8a1a47a7fdc5287df14500
TXN00000154,FMR000268,BYR00014,PRD0020,MKT0185,302.19,A,1797.09,543062.63,2025-08-12 15:51:22,Cash,Paid,6dce2e93900f3e55f548566f02f2f30bab3931a5a3f213afd50a188a6f78f750
TXN00000155,FMR001800,BYR00176,PRD0094,MKT0033,945.08,A,1528.84,1444876.11,2025-10-27 15:51:22,Cooperative Account,Paid,efe2982ed4f20eab989e26faba72e40a4fce43914b0058933edce8f89d0a5e62
TXN00000156,FMR001585,BYR00275,PRD0039,MKT0148,122.28,B,1668.72,204051.08,2025-09-09 15:51:22,Mobile Money,Paid,224591a934d5d958d88693b4832e73f2b3d1e26280ffde63a1ba4be23da5e702
TXN00000157,FMR000615,BYR00337,PRD0056,MKT0058,179.52,C,2952.38,530011.26,2025-09-02 15:51:22,Cash,Paid,94f3c39baf4d2d522c9beea2616588ca0e345dbe11406f1221ccec30e2da35c1
TXN00000158,FMR000619,BYR00178,PRD0049,MKT0103,504.61,A,2150.18,1085002.33,2025-11-23 15:51:22,Cash,Paid,6ccc192a2f459b88abcdc47396ec39970356fea519d140ca12f5a21705568ee9
TXN00000159,FMR000398,BYR00065,PRD0012,MKT0131,798.05,A,4260.29,3399924.43,2025-08-15 15:51:22,Cooperative Account,Paid,7aefe34cbbdad6000cfd38652fb6740d266df0580ce58653beb7449b5353870a
TXN00000160,FMR000796,BYR00291,PRD0013,MKT0080,310.02,B,2449.4,759362.99,2025-01-14 15:51:22,Cash,Paid,cc4cbb6235871d2bc0a9426475db7aeec7d66d3523a7a6bf7a691a9bafadd8ba
TXN00000161,FMR001762,BYR00211,PRD0031,MKT0182,286.99,B,2132.88,612115.23,2025-09-22 15:51:22,Mobile Money,Paid,28cc820ff9280cdc5564f80a767049bedb934370b784cc3b0ff8b2df9c879a52
TXN00000162,FMR000002,BYR00426,PRD0074,MKT0041,971.13,B,2342.14,2274522.42,2025-09-30 15:51:22,Bank Transfer,Paid,ef3b6d08f9aeb1256776b7874f9f0f57ef3ebe252531a2c9c4e9e58b8e7d18ad
TXN00000163,FMR000306,BYR00245,PRD0034,MKT0057,77.75,C,1885.18,146572.74,2025-12-05 15:51:22,Cash,Paid,7e2f6a8173b418a005d3ec0560dc2ec009f6fa3664592df6c956ed311ed71175
TXN00000164,FMR000571,BYR00081,PRD0043,MKT0167,228.67,C,2031.68,464584.27,2025-11-26 15:51:22,Mobile Money,Paid,2acfc77d89fdea5fdade2f5124ee4f8201628dce48fa8f955e50ebce81123117
TXN00000165,FMR000879,BYR00057,PRD0085,MKT0097,21.12,A,1892.32,39965.8,2025-09-23 15:51:22,Mobile Money,Paid,4fc130efc5f896dfab57ab131a96c1321ad761065cd82675dde5ee178a508ef2
TXN00000166,FMR000912,BYR00178,PRD0016,MKT0060,525.55,B,701.23,368531.43,2025-08-13 15:51:22,Mobile Money,Paid,62c002ff14f7e1f24359a68c9258c716bded4d222d00ca0e88c926c815732970
TXN00000167,FMR000747,BYR00285,PRD0002,MKT0061,835.68,B,1196.86,1000191.96,2025-02-27 15:51:22,Cash,Paid,f3a08719e4d9147970731ebd073570711691f3ff21c0e7217c8ada41e3cb0eef
TXN00000168,FMR001856,BYR00205,PRD0008,MKT0043,386.56,A,4662.99,1802525.41,2025-11-18 15:51:22,Cash,Paid,a19f1a007882c9298e515820c6bfb1e6b36ecd6cbc2203f50e05c6d80ea43116
TXN00000169,FMR001622,BYR00417,PRD0095,MKT0068,501.42,A,1676.51,840635.64,2025-05-13 15:51:22,Cash,Failed,
TXN00000170,FMR001885,BYR00037,PRD0027,MKT0154,496.08,A,2325.64,1153703.49,2025-12-02 15:51:22,Mobile Money,Paid,0ed4af91cf4e881b6bbb1a4a612cdb4f5dd2f2c56d44371f45274b4a92fe52c6
TXN00000171,FMR000424,BYR00118,PRD0020,MKT0168,141.68,B,1973.7,279633.82,2025-09-20 15:51:22,Cash,Paid,06a0dd6b16812cb79495c08d848b6ab4cc5618b34682d693e546c5c47361f0ba
TXN00000172,FMR000044,BYR00393,PRD0043,MKT0184,294.33,C,2075.8,610970.21,2025-09-30 15:51:22,Cash,Pending,
TXN00000173,FMR001900,BYR00286,PRD0044,MKT0151,96.55,C,1348.83,130229.54,2025-08-16 15:51:22,Mobile Money,Paid,8a6bcf85e452a6451f608a2a3b902a34c910f6f44b87a290ebd1724610d7ad6e
TXN00000174,FMR001152,BYR00077,PRD0068,MKT0003,281.12,C,1199.27,337138.78,2025-10-02 15:51:22,Bank Transfer,Paid,c77773c2e5070250e704d73d3b6dd4dc8967216b5003f95c36ae2433d98ded4f
TXN00000175,FMR001780,BYR00344,PRD0009,MKT0142,636.36,B,3228.43,2054443.71,2025-07-24 15:51:22,Mobile Money,Pending,
TXN00000176,FMR001898,BYR00358,PRD0081,MKT0185,193.54,B,1904.3,368558.22,2025-10-09 15:51:22,Mobile Money,Paid,e9a983d07d01cbb5502c7e6203e4ed8e13de92dbe1e5aa2c81004c7e04e746b9
TXN00000177,FMR001124,BYR00169,PRD0026,MKT0123,341.49,B,6482.18,2213599.65,2025-10-30 15:51:22,Mobile Money,Paid,3201320f9be578d0e46430d6a1a03ae8c1250123a31fefdf7bc2ee632f8c1473
TXN00000178,FMR001026,BYR00190,PRD0001,MKT0051,554.4,B,1638.6,908439.84,2025-12-05 15:51:22,Cash,Paid,50eb99c92aa0b0ed63ccac3e340c7385e53322e70d38976ff7d68ad6062fbe44
TXN00000179,FMR000579,BYR00079,PRD0080,MKT0167,105.98,B,2877.92,305001.96,2025-11-25 15:51:22,Bank Transfer,Paid,5a9c1cbbd12403a4dad80f28946dcdfba3f8f28a5aa2bf536cfc3b51fce26dde
TXN00000180,FMR001957,BYR00453,PRD0071,MKT0158,180.83,B,8579.36,1551405.67,2025-11-19 15:51:22,Cash,Paid,de410247c04ee2c4908b74807d327677d8c870e719de939f5342be094086ce7e
TXN00000181,FMR001489,BYR00297,PRD0064,MKT0181,473.88,C,802.93,380492.47,2025-12-03 15:51:22,Mobile Money,Paid,6053798a8cb2691b1639d3d701e3698bbd79a4dcc58a960ed9e92089655ffc1e
TXN00000182,FMR000782,BYR00414,PRD0097,MKT0114,501.81,B,3000.88,1505871.59,2025-10-12 15:51:22,Mobile Money,Paid,4c055c357ac6a569c160b455e8a062671bb6bd19dc4c816dfdb0a605edd6d910
TXN00000183,FMR000366,BYR00159,PRD0052,MKT0184,657.37,B,2228.57,1464995.06,2025-10-28 15:51:22,Mobile Money,Paid,96df5a8ecc7d046f2797ffa37a53fbad5a8c4ddd5406f133835c94a186e7ced5
TXN00000184,FMR001435,BYR00431,PRD0002,MKT0060,136.52,C,1326.6,181107.43,2024-12-06 15:51:22,Bank Transfer,Paid,3d222e566854969b502da8dce647a221b1844fadc3fe5d35783bdb47990fdb35
TXN00000185,FMR001149,BYR00243,PRD0046,MKT0200,313.39,C,1695.12,531233.66,2025-09-04 15:51:22,Mobile Money,Paid,633b2f01920af5649396e4504630143273f242022d7c6ff03cdae517e53b2172
TXN00000186,FMR001907,BYR00129,PRD0096,MKT0153,673.22,B,3614.31,2433225.78,2025-07-18 15:51:22,Mobile Money,Pending,
TXN00000187,FMR001805,BYR00486,PRD0016,MKT0133,523.61,B,951.9,498424.36,2025-12-02 15:51:22,Cash,Paid,ca45f42ed0a840c942d0903814c433d37e46356392faabceb113b58663c757f7
TXN00000188,FMR001544,BYR00360,PRD0083,MKT0160,133.81,C,1480.3,198078.94,2025-10-02 15:51:22,Mobile Money,Paid,a02b79a48122dc806fc1296ac8d260c95c7454285ef5cbfe08b026ac62fe4fe9
TXN00000189,FMR001342,BYR00304,PRD0026,MKT0061,194.22,B,7963.68,1546705.93,2025-11-06 15:51:22,Mobile Money,Paid,208427cac7537656c1caa1be9f232c6ed83b71cf975e0738744d26d4a8a63863
TXN00000190,FMR001140,BYR00001,PRD0003,MKT0110,83.04,B,1307.66,108588.09,2025-11-05 15:51:22,Cash,Paid,fda1d1b153d00b8644a606cd68eb1e441476b7f7975684109f0ca4b341be33b7
TXN00000191,FMR001390,BYR00458,PRD0045,MKT0181,400.16,A,2736.0,1094837.76,2024-12-06 15:51:22,Bank Transfer,Paid,709ed9e4dfb7dbf2dbb7c3554a8d21c6f9ca0a64a944e2a2b40c407675f2e9ba
TXN00000192,FMR001577,BYR00057,PRD0029,MKT0001,384.84,B,2254.08,867460.15,2025-04-22 15:51:22,Mobile Money,Paid,1864a8f1822e6bff423455f123527ed32e902b69fa2cefe6ae1984ca73ffc2bd
TXN00000193,FMR001828,BYR00111,PRD0068,MKT0001,459.15,B,1388.62,637584.87,2025-09-08 15:51:22,Mobile Money,Paid,030942b45977cef8aed5ca710dac4fa24bee985b3746e825d72756c24644fb2b
TXN00000194,FMR000442,BYR00204,PRD0079,MKT0078,171.67,B,1466.57,251766.07,2025-06-10 15:51:22,Mobile Money,Paid,d53b36c138cc2481174ce106c36d45712b6786f4fa649958fb2617aa3daf3b85
TXN00000195,FMR001047,BYR00186,PRD0013,MKT0038,150.43,A,3279.79,493378.81,2025-09-10 15:51:22,Mobile Money,Paid,71c264282421e4968ce520b2b04333c76fdface4b82a65a3c50d97105df153fb
TXN00000196,FMR000169,BYR00282,PRD0093,MKT0084,920.15,B,1735.57,1596984.74,2025-11-04 15:51:22,Cash,Paid,ca2e34f29d3e85d2427a6364414300dc21834ccfb6aedf5f4daa75f3e22944b1
TXN00000197,FMR001534,BYR00265,PRD0096,MKT0033,693.07,B,4082.23,2829271.15,2025-10-21 15:51:22,Mobile Money,Paid,4a5ad23a84ac57474fd74a312b6139a35ac150de8701f5d74d7d835ea5015dba
TXN00000198,FMR001407,BYR00338,PRD0057,MKT0119,489.88,A,5603.46,2745022.98,2025-09-17 15:51:22,Bank Transfer,Paid,13309e78d7fb78a0322dc4828d82f4f13c09cc01b789b5dbdfe8618990ceda24
TXN00000199,FMR000634,BYR00490,PRD0058,MKT0191,784.85,C,3526.01,2767388.95,2025-07-27 15:51:22,Mobile Money,Paid,f43938f03a5d38ab7580bfedc3bb801e8022233ce9c0d816fadd272944d333d8
TXN00000200,FMR000724,BYR00194,PRD0031,MKT0020,148.47,B,1787.84,265440.6,2025-12-04 15:51:22,Cash,Paid,bc02d49b675be09493397ab108e55f606a18b06f66c131546b0ccea09fbb3ed4
TXN00000201,FMR000998,BYR00146,PRD0020,MKT0063,265.83,B,2105.27,559643.92,2025-06-10 15:51:22,Mobile Money,Paid,23786d9cc449c4b7ae1859eebb73418aa49ea7b8416a22a215da7ddc2bad9b5e
TXN00000202,FMR000708,BYR00330,PRD0063,MKT0168,465.51,C,802.81,373716.08,2025-09-06 15:51:22,Mobile Money,Paid,72794e345c276d99e9cb924a4256a87dae1344a74ca3f28c6113f1312aa13ed6
TXN00000203,FMR001950,BYR00259,PRD0001,MKT0186,438.31,B,1745.62,765122.7,2025-10-23 15:51:22,Bank Transfer,Paid,82699236077667011c27b9180eb72835251f16bccfd782c55fcf6f5457261554
TXN00000204,FMR001887,BYR00249,PRD0006,MKT0160,107.49,B,1631.21,175338.76,2025-12-06 15:51:22,Cash,Paid,d67056729d1edc4fbe78a58cd2be24a3af9901ea6570c2790b67d5c16514df1a
TXN00000205,FMR001015,BYR00282,PRD0006,MKT0117,260.1,B,1722.36,447985.84,2025-11-19 15:51:22,Cash,Failed,
TXN00000206,FMR001774,BYR00062,PRD0063,MKT0080,307.62,A,1396.95,429729.76,2025-09-09 15:51:22,Bank Transfer,Paid,ec92f15ff57a6b5e43a3f695c9f436bf05717d8a06a55b093530b6187b03faaf
TXN00000207,FMR001384,BYR00440,PRD0096,MKT0034,194.02,B,3058.36,593383.01,2025-10-07 15:51:22,Cash,Paid,da3a5662daa1198e7a51878c75e279ce5300f4df54fcd6bd63c3f41199583062
TXN00000208,FMR001097,BYR00049,PRD0056,MKT0006,875.3,B,2767.51,2422401.5,2025-10-24 15:51:22,Cash,Paid,140c34f0b6f7d9b6359af6e937904a6d00459e2bec0630b1d45f4809e316d770
TXN00000209,FMR001602,BYR00140,PRD0098,MKT0049,240.36,A,2763.34,664196.4,2025-03-25 15:51:22,Mobile Money,Paid,a55ec91aaf1ccca92cc0e288c8397bb5623ac622100761fb1e1acbe74ff6aef1
TXN00000210,FMR000196,BYR00298,PRD0022,MKT0012,260.2,C,1399.18,364066.64,2025-09-03 15:51:22,Mobile Money,Paid,aa10cee5db4ff7f962972f8718ace747c624ee5d0f64f99b86c10d24fc8a3ffc
TXN00000211,FMR000199,BYR00047,PRD0034,MKT0182,284.92,B,3021.49,860882.93,2025-10-03 15:51:22,Cash,Paid,491b9f227ec242762980c017c5665f1e3ea0f539f525561735ccf288e050c1f8
TXN00000212,FMR000735,BYR00161,PRD0082,MKT0190,240.71,A,3104.8,747356.41,2025-12-05 15:51:22,Mobile Money,Paid,43d072eaad71662711451a8abc5b2fef5ed299a43b41eb60936dfeb89e302a1a
TXN00000213,FMR001197,BYR00500,PRD0052,MKT0075,979.98,C,1476.48,1446920.87,2025-09-23 15:51:22,Cash,Paid,bdfd051b9bed41d1e1550acbd48d1c958dc133eb5c5644d99bb2a7dc2ae557e3
TXN00000214,FMR000207,BYR00002,PRD0041,MKT0040,241.2,C,1853.15,446979.78,2025-08-08 15:51:22,Cash,Paid,301bc67c329214af52919bd9a1fe18979ec35d1163fd470d301c3caa97f81d81
TXN00000215,FMR000871,BYR00474,PRD0025,MKT0038,888.73,C,6502.53,5778993.49,2025-05-09 15:51:22,Cash,Pending,
TXN00000216,FMR001998,BYR00470,PRD0050,MKT0005,639.06,B,3160.58,2019800.25,2025-09-24 15:51:22,Cash,Paid,16cdadd58481f68fa5779ba3c79a0e3e8cc2f0af2d5ce20fb7c98d12c54f0f16
TXN00000217,FMR001201,BYR00172,PRD0080,MKT0166,194.69,B,2086.11,406144.76,2025-11-05 15:51:22,Cash,Paid,1f67b7c12caeeb9997687ad98b6b474cf04df16f8f01cf29314d95f44a427cd0
TXN00000218,FMR000461,BYR00473,PRD0065,MKT0170,488.38,B,1521.26,742952.96,2025-09-17 15:51:22,Cash,Paid,d3849e800193aeefae120307b6bd46ec4feb6fb7ef6f75c9b3b821f333c74369
TXN00000219,FMR000779,BYR00177,PRD0024,MKT0019,27.32,B,1106.58,30231.77,2025-11-06 15:51:22,Mobile Money,Paid,f6babccc1e76f4b5e1ead3bd98c8dcce842f4bc88176d4d52ac91770ccfe5f46
TXN00000220,FMR000831,BYR00011,PRD0017,MKT0133,597.4,A,1492.79,891792.75,2024-12-06 15:51:22,Mobile Money,Paid,3436ce4fa6dcaca90c8ae0d03726b6654cdba396dd0f7123bf8c2c681e242ba5
TXN00000221,FMR001008,BYR00039,PRD0063,MKT0053,458.76,C,816.38,374522.49,2025-11-17 15:51:22,Bank Transfer,Paid,49bf6cc23ee854aab056851f0f28627aee61607cd45a80bcb8c9185853c526e5
TXN00000222,FMR001367,BYR00249,PRD0045,MKT0101,196.43,B,2254.83,442916.26,2025-04-25 15:51:22,Cash,Paid,12c8d4a64c5b2a904e120acc5afc517c91bf120aa2e41690f1266063d0cfa2d5
TXN00000223,FMR001527,BYR00353,PRD0097,MKT0009,279.36,B,3016.49,842686.65,2025-10-31 15:51:22,Bank Transfer,Paid,03423835beaaee9eb0375ce64e533ee2bed72da61fe863fe3e088d28192260bc
TXN00000224,FMR000310,BYR00293,PRD0024,MKT0037,90.09,A,1221.24,110021.51,2025-07-21 15:51:22,Mobile Money,Paid,7d81475420be1aa5331eb7934b3f2834b57fc27c23429eb38ce3e8afc9ad049a
TXN00000225,FMR000959,BYR00346,PRD0030,MKT0098,642.98,B,2169.81,1395144.43,2025-06-16 15:51:22,Cash,Paid,2ee1391c49aecbe81a5a66afb545f80571a08e2b413ea500fc90339004ed2e26
TXN00000226,FMR000715,BYR00442,PRD0056,MKT0119,461.57,A,2996.44,1383066.81,2025-12-05 15:51:22,Mobile Money,Paid,748e2615635db4ca3f66ed103c438f0fa7f1024de0f03d4e16560bc8a960df95
TXN00000227,FMR001842,BYR00329,PRD0007,MKT0089,127.91,A,2369.17,303040.53,2025-11-24 15:51:22,Mobile Money,Paid,a8e57993b3e3fca9734214c5c7c257b72d13d1f07603f602d2c829bf399bf845
TXN00000228,FMR000868,BYR00132,PRD0052,MKT0185,723.55,B,2290.79,1657501.1,2025-01-07 15:51:22,Cash,Paid,c7472ebf52e970f7a9111c2dd0c5cb7ea59947c9d3a6f89093fe0c323ee621e9
TXN00000229,FMR000910,BYR00042,PRD0032,MKT0056,79.83,A,2704.58,215906.62,2025-11-13 15:51:22,Cash,Paid,bb24243598a99d5206cff812a1ba6f436636d1142ddef0ae93111829571cc6fc
TXN00000230,FMR000837,BYR00032,PRD0036,MKT0057,178.55,A,1997.75,356698.26,2025-06-18 15:51:22,Cash,Paid,5080ecec15d4ff55b76c3ee9ef4f37c88f40caf646cbc7ce91db5c585a827a43
TXN00000231,FMR000599,BYR00354,PRD0005,MKT0171,534.5,B,3309.38,1768863.61,2025-10-07 15:51:22,Mobile Money,Paid,a03c6ca7513100718028f5f12ecd8a539676d697db58d308b81b5fa25c3669dc
TXN00000232,FMR001956,BYR00153,PRD0055,MKT0099,228.16,B,3167.8,722765.25,2025-08-22 15:51:22,Mobile Money,Paid,2c749fd05d01e1d46875fba33f72ccbc6571c21056a88260ae22da63250a22f1
TXN00000233,FMR001397,BYR00483,PRD0001,MKT0033,108.77,B,1780.59,193674.77,2025-10-15 15:51:22,Mobile Money,Paid,efffe16a41018aa5a09120a5592dba799683429449109428a2ddc71c3c37946a
TXN00000234,FMR000063,BYR00361,PRD0040,MKT0034,117.46,B,1076.64,126462.13,2025-04-30 15:51:22,Mobile Money,Paid,8473aa4289888c07a642b22bc496f16add354fa56024482b1b296cf8d899af4c
TXN00000235,FMR001192,BYR00269,PRD0088,MKT0077,246.05,C,1389.81,341962.75,2025-11-13 15:51:22,Mobile Money,Pending,
TXN00000236,FMR001414,BYR00380,PRD0067,MKT0192,386.64,B,1593.97,616292.56,2025-11-05 15:51:22,Mobile Money,Paid,afd1c22fe02b0a13fbe461372fcf69ce8d596f9cd71f81d81a78423e9522d19d
TXN00000237,FMR000572,BYR00050,PRD0035,MKT0062,237.35,A,2174.48,516112.83,2025-05-06 15:51:22,Cash,Paid,399b1eb7a4a5396dde5c22eb8fa6382b186a00cb1c249c8a3013fff9233c538d
TXN00000238,FMR001253,BYR00443,PRD0037,MKT0095,64.0,B,1762.07,112772.48,2025-04-03 15:51:22,Mobile Money,Paid,62da5bdc4360d6d26a3408814e4a9bc8091d1a07c31eea18c334c011abca7031
TXN00000239,FMR000592,BYR00016,PRD0030,MKT0063,875.11,B,2135.15,1868491.12,2025-01-28 15:51:22,Mobile Money,Paid,8476c484410fdf1a1e66a45fe1b77eb162c0eb8463ed7615dd7949ea4e1e5896
TXN00000240,FMR001212,BYR00490,PRD0069,MKT0195,130.43,B,945.38,123305.91,2025-08-13 15:51:22,Bank Transfer,Paid,68e8f12338e80b41974a990e0692d371de5bed5013b0a844c3862d987ea70af4
TXN00000241,FMR000671,BYR00338,PRD0073,MKT0176,635.81,B,1788.0,1136828.28,2025-03-23 15:51:22,Cash,Paid,b15a74eb137f360921b7d8fb816ea757054216a11ba47d2f3feedc5652984490
TXN00000242,FMR000638,BYR00022,PRD0077,MKT0196,250.41,B,1900.49,475901.7,2025-12-01 15:51:22,Mobile Money,Paid,e8380a6c6f3f9ff7232a4a186f86a827eceb759f6e884b1d8d1f66166b7958a4
TXN00000243,FMR001022,BYR00346,PRD0088,MKT0096,186.32,B,2141.09,398927.89,2025-09-27 15:51:22,Mobile Money,Paid,7484e25bdb58e242eb820bad94a8603c1a98ce19cf62a32b9f26fda971eee48e
TXN00000244,FMR000488,BYR00142,PRD0004,MKT0042,880.15,B,3878.81,3413934.62,2025-10-02 15:51:22,Mobile Money,Paid,af0adb225d3a781d1f32b26f2c6952d91fe062a2b32703cad26f28e67caa751a
TXN00000245,FMR000131,BYR00499,PRD0062,MKT0112,261.96,C,647.67,169663.63,2025-08-27 15:51:22,Mobile Money,Paid,ac6adbca14d9b735843c56df3049012364218f474abbac64b502c052c39c5a25
TXN00000246,FMR001936,BYR00194,PRD0075,MKT0157,341.61,B,1879.11,641922.77,2025-11-07 15:51:22,Mobile Money,Paid,a7cfb3c4d730a085e2b22d11de1e3c0679816b1a59e22fc74b9f6e17e7f5681e
TXN00000247,FMR001520,BYR00116,PRD0095,MKT0179,469.34,C,1326.05,622368.31,2024-12-06 15:51:22,Cash,Pending,
TXN00000248,FMR001205,BYR00012,PRD0026,MKT0098,417.51,B,6311.23,2635001.64,2025-10-19 15:51:22,Bank Transfer,Paid,3d5f886d98baec897a05dec98c9dc802ccaaa6440f24173e06f624a21a15b7d5
TXN00000249,FMR000099,BYR00337,PRD0036,MKT0142,276.86,B,1816.92,503032.47,2025-10-20 15:51:22,Cash,Paid,5fd25e6452414fc1da1a42d0c3db5a3f55235d482a097b8ef085654e69926a61
TXN00000250,FMR001881,BYR00198,PRD0068,MKT0023,659.62,C,988.4,651968.41,2025-04-12 15:51:22,Bank Transfer,Paid,0bf5cf39c79d1d72612ce822ab5d18aa832b79b1e168febf0ac6cfaf095b111d
TXN00000251,FMR001652,BYR00407,PRD0055,MKT0137,273.57,B,3163.68,865487.94,2025-11-10 15:51:22,Bank Transfer,Failed,
TXN00000252,FMR000225,BYR00491,PRD0064,MKT0142,331.91,A,1417.86,470601.91,2025-11-14 15:51:22,Mobile Money,Paid,3ec29dc49e1bf7d3c53860392f903a234d1b82f818945a2ce8079332ccac6a53
TXN00000253,FMR001108,BYR00091,PRD0089,MKT0171,27.73,B,2666.86,73952.03,2025-10-16 15:51:22,Mobile Money,Paid,7c171dfab74cbecdf7a1771dbcf20c7801b5176c469c89423d99a6d9080fa456
TXN00000254,FMR001302,BYR00062,PRD0035,MKT0100,140.66,A,2304.68,324176.29,2025-04-06 15:51:22,Bank Transfer,Paid,eadd507923544760bcde2057135586cbd4e6dfc0b588eb85084c8cfe4fed8694
