weather_id,district,weather_date,temperature_min,temperature_max,temperature_avg,rainfall_mm,humidity_pct,wind_speed_kmh,weather_condition,source,loaded_at
WTH00000198,Kampala,2025-06-21,16.17,29.67,23.78,0.0,82.0,5.86,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000199,Kampala,2025-06-22,19.37,30.16,24.99,0.0,60.29,8.7,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000200,Kampala,2025-06-23,15.83,28.24,22.59,0.0,76.83,11.56,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000201,Kampala,2025-06-24,17.26,32.68,24.69,0.0,87.61,11.18,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000202,Kampala,2025-06-25,18.96,32.3,24.77,0.0,68.76,9.44,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000203,Kampala,2025-06-26,18.95,30.18,24.52,0.0,50.95,4.84,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000204,Kampala,2025-06-27,14.82,30.09,22.63,0.0,51.19,4.64,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000205,Kampala,2025-06-28,15.64,29.82,22.79,0.0,68.37,3.93,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000206,Kampala,2025-06-29,20.73,31.51,26.47,0.0,60.4,8.12,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000207,Kampala,2025-06-30,18.54,33.17,25.59,4.02,86.04,7.06,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000208,Kampala,2025-07-01,16.07,31.52,23.76,0.0,51.17,7.1,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000209,Kampala,2025-07-02,19.0,31.12,24.98,20.22,54.93,11.38,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000210,Kampala,2025-07-03,17.49,30.47,23.83,0.0,52.94,3.08,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000211,Kampala,2025-07-04,19.7,32.53,26.51,0.0,65.75,3.55,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000212,Kampala,2025-07-05,18.98,31.09,23.99,9.94,78.24,10.57,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000213,Kampala,2025-07-06,16.53,30.1,23.8,0.51,57.23,19.89,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000214,Kampala,2025-07-07,15.8,31.16,23.28,0.0,73.05,18.95,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000215,Kampala,2025-07-08,19.53,33.74,26.82,8.61,72.95,1.53,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000216,Kampala,2025-07-09,18.02,29.49,23.53,0.0,85.52,13.71,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000217,Kampala,2025-07-10,15.66,30.12,23.48,0.0,57.17,16.26,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000218,Kampala,2025-07-11,16.01,28.53,23.22,0.0,57.17,15.84,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000219,Kampala,2025-07-12,17.37,30.47,23.46,0.0,81.94,18.79,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000220,Kampala,2025-07-13,20.77,31.76,26.2,0.0,72.17,18.95,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000221,Kampala,2025-07-14,18.74,29.86,24.47,0.0,73.41,11.84,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000222,Kampala,2025-07-15,18.0,32.07,25.77,0.0,63.62,4.84,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000223,Kampala,2025-07-16,21.4,33.68,26.54,0.0,72.47,5.24,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000224,Kampala,2025-07-17,17.12,29.73,23.37,0.0,68.3,16.8,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000225,Kampala,2025-07-18,15.06,30.34,22.76,4.15,65.46,3.87,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000226,Kampala,2025-07-19,17.09,31.45,23.87,0.0,62.22,3.34,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000227,Kampala,2025-07-20,19.43,32.95,25.24,0.0,67.19,5.29,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000228,Kampala,2025-07-21,17.64,30.59,23.81,0.0,50.98,3.9,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000229,Kampala,2025-07-22,15.55,28.22,22.99,0.0,53.75,7.54,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000230,Kampala,2025-07-23,21.23,33.81,26.31,0.0,59.99,6.64,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000231,Kampala,2025-07-24,14.4,27.44,22.08,0.0,73.14,14.57,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000232,Kampala,2025-07-25,16.28,31.31,23.49,0.0,76.87,10.86,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000233,Kampala,2025-07-26,16.33,28.46,22.1,0.0,64.67,0.12,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000234,Kampala,2025-07-27,18.1,29.54,23.21,0.0,70.4,18.01,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000235,Kampala,2025-07-28,20.22,34.08,26.5,0.0,50.92,3.47,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000236,Kampala,2025-07-29,15.17,28.68,23.12,0.0,83.02,16.72,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000237,Kampala,2025-07-30,18.92,31.95,26.83,5.04,59.29,11.3,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000238,Kampala,2025-07-31,20.5,33.72,26.77,2.71,87.31,6.12,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000239,Kampala,2025-08-01,16.73,32.54,24.57,0.0,61.25,1.97,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000240,Kampala,2025-08-02,14.87,29.79,22.51,8.86,68.16,6.9,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000241,Kampala,2025-08-03,15.98,28.48,22.92,0.0,53.28,2.97,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000242,Kampala,2025-08-04,18.81,32.22,25.54,0.0,59.8,4.82,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000243,Kampala,2025-08-05,16.2,28.34,22.49,0.0,67.5,4.15,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000244,Kampala,2025-08-06,20.62,32.13,25.69,0.0,67.28,8.37,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000245,Kampala,2025-08-07,20.39,32.93,26.18,0.0,65.46,18.07,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000246,Kampala,2025-08-08,17.84,30.44,24.95,0.0,56.49,19.32,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000247,Kampala,2025-08-09,17.86,29.67,23.88,18.88,56.61,6.16,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000248,Kampala,2025-08-10,17.93,28.71,23.36,0.0,68.14,5.81,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000249,Kampala,2025-08-11,18.53,32.53,24.57,23.5,53.15,13.66,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000250,Kampala,2025-08-12,15.88,28.31,23.21,0.0,60.77,12.94,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000251,Kampala,2025-08-13,16.98,29.91,23.45,0.0,62.84,17.52,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000252,Kampala,2025-08-14,14.65,27.8,22.41,16.02,80.35,18.06,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000253,Kampala,2025-08-15,20.84,33.86,26.21,21.93,78.6,7.92,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000254,Kampala,2025-08-16,17.28,30.94,25.08,0.0,63.54,0.35,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000255,Kampala,2025-08-17,18.66,30.22,24.78,10.64,79.45,0.81,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000256,Kampala,2025-08-18,20.02,30.46,25.31,0.0,80.94,1.31,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000257,Kampala,2025-08-19,16.39,31.13,24.24,0.0,85.57,11.62,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000258,Kampala,2025-08-20,16.87,29.26,23.2,0.0,88.07,4.27,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000259,Kampala,2025-08-21,21.85,33.92,26.93,0.0,50.72,3.43,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000260,Kampala,2025-08-22,17.35,30.36,24.36,0.0,58.8,3.17,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000261,Kampala,2025-08-23,19.06,33.32,26.34,0.0,88.93,4.62,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000262,Kampala,2025-08-24,16.5,29.87,23.4,0.0,61.33,9.77,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000263,Kampala,2025-08-25,15.85,30.25,22.38,0.0,81.12,15.09,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000264,Kampala,2025-08-26,17.54,30.88,23.17,0.0,63.83,3.79,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000265,Kampala,2025-08-27,17.06,31.38,23.46,0.0,73.33,15.18,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000266,Kampala,2025-08-28,18.8,31.93,25.03,0.0,68.54,19.49,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000267,Kampala,2025-08-29,16.44,31.37,23.51,0.0,64.99,6.74,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000268,Kampala,2025-08-30,16.34,28.74,23.28,0.0,67.57,18.25,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000269,Kampala,2025-08-31,17.67,32.61,24.64,0.0,84.05,14.67,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000270,Kampala,2025-09-01,20.3,30.6,25.39,23.15,55.04,12.65,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000271,Kampala,2025-09-02,16.37,29.4,22.91,28.11,55.8,2.84,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000272,Kampala,2025-09-03,15.14,28.88,22.83,0.0,66.29,7.46,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000273,Kampala,2025-09-04,17.07,32.12,24.98,0.0,89.96,16.5,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000274,Kampala,2025-09-05,17.05,29.18,22.58,0.0,59.72,6.17,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000275,Kampala,2025-09-06,17.22,30.13,23.4,0.0,81.14,1.69,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000276,Kampala,2025-09-07,19.25,31.28,24.32,36.19,78.08,9.63,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00000277,Kampala,2025-09-08,15.72,31.09,23.68,0.71,81.83,3.32,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000278,Kampala,2025-09-09,16.98,31.3,24.6,38.85,80.88,11.08,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00000279,Kampala,2025-09-10,18.09,31.69,24.39,36.51,64.61,0.81,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00000280,Kampala,2025-09-11,19.93,32.91,25.45,0.0,52.8,2.28,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000281,Kampala,2025-09-12,18.13,29.7,23.99,0.0,62.54,19.04,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000282,Kampala,2025-09-13,18.89,29.7,24.01,0.0,76.64,12.39,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000283,Kampala,2025-09-14,18.67,31.94,24.29,0.0,64.45,8.7,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000284,Kampala,2025-09-15,15.87,27.56,22.16,0.0,74.71,12.87,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000285,Kampala,2025-09-16,20.82,33.98,26.62,0.0,76.46,5.43,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000286,Kampala,2025-09-17,18.95,31.47,26.04,0.0,55.13,16.59,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000287,Kampala,2025-09-18,15.44,29.16,22.6,20.61,87.72,15.21,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000288,Kampala,2025-09-19,17.67,28.31,23.26,7.03,79.7,5.19,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000289,Kampala,2025-09-20,18.73,31.33,24.55,38.96,78.76,9.2,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00000290,Kampala,2025-09-21,17.52,30.33,24.03,54.34,85.21,3.04,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00000291,Kampala,2025-09-22,19.01,30.89,24.9,1.78,51.64,1.7,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000292,Kampala,2025-09-23,16.94,30.6,22.97,23.05,77.34,8.65,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000293,Kampala,2025-09-24,18.7,31.3,24.38,0.0,75.74,13.18,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000294,Kampala,2025-09-25,19.29,31.93,26.49,0.0,56.99,13.78,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000295,Kampala,2025-09-26,18.79,32.05,24.82,41.96,68.64,3.63,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00000296,Kampala,2025-09-27,18.09,32.68,24.96,0.0,55.0,3.25,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000297,Kampala,2025-09-28,15.69,30.78,23.64,0.0,79.12,3.12,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000298,Kampala,2025-09-29,17.99,33.2,25.7,0.0,73.21,3.92,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000299,Kampala,2025-09-30,19.89,31.95,25.59,13.46,67.05,2.73,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000300,Kampala,2025-10-01,19.01,32.04,24.25,0.0,71.22,9.45,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000301,Kampala,2025-10-02,21.05,34.44,26.73,0.0,51.75,3.87,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000302,Kampala,2025-10-03,21.36,33.88,26.77,37.63,82.98,3.21,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00000303,Kampala,2025-10-04,16.61,30.59,24.18,0.0,56.51,15.74,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000304,Kampala,2025-10-05,17.02,29.47,23.44,0.0,59.26,4.59,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000305,Kampala,2025-10-06,17.61,28.73,23.47,20.19,71.5,6.02,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000306,Kampala,2025-10-07,15.66,31.09,23.1,3.47,54.19,8.28,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000307,Kampala,2025-10-08,16.39,28.89,23.23,18.65,51.1,13.05,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000308,Kampala,2025-10-09,17.75,32.22,24.62,0.0,62.75,0.24,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000309,Kampala,2025-10-10,18.62,33.17,25.6,0.0,67.95,14.56,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000310,Kampala,2025-10-11,17.31,29.81,22.51,23.02,74.66,9.45,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000311,Kampala,2025-10-12,20.15,34.2,26.91,37.55,61.38,19.34,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00000312,Kampala,2025-10-13,17.01,29.0,23.76,47.17,67.28,9.6,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00000313,Kampala,2025-10-14,18.64,33.41,26.34,0.0,53.95,9.26,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000314,Kampala,2025-10-15,15.27,28.46,22.16,0.0,87.68,18.47,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000315,Kampala,2025-10-16,16.08,30.16,22.6,0.0,52.12,12.73,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000316,Kampala,2025-10-17,17.57,32.18,25.22,16.15,62.18,1.6,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000317,Kampala,2025-10-18,18.24,30.18,23.54,0.0,83.54,5.55,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000318,Kampala,2025-10-19,19.93,32.37,26.1,15.56,86.65,6.19,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000319,Kampala,2025-10-20,16.15,30.65,24.07,3.25,60.68,14.2,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000320,Kampala,2025-10-21,18.38,30.37,25.1,0.0,79.15,9.15,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000321,Kampala,2025-10-22,15.92,28.9,23.32,0.0,85.82,3.28,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000322,Kampala,2025-10-23,18.07,30.75,23.4,0.0,66.44,19.31,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000323,Kampala,2025-10-24,19.29,31.86,25.35,41.12,71.91,0.43,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00000324,Kampala,2025-10-25,18.28,31.94,25.25,1.52,72.71,18.31,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000325,Kampala,2025-10-26,15.81,28.52,22.92,0.0,56.27,8.06,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000326,Kampala,2025-10-27,16.38,27.55,22.47,0.0,78.21,1.19,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000327,Kampala,2025-10-28,20.44,31.64,26.2,0.0,56.4,2.09,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000328,Kampala,2025-10-29,21.04,32.15,26.63,1.61,72.25,3.03,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000329,Kampala,2025-10-30,15.28,28.3,22.1,12.09,53.63,11.93,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000330,Kampala,2025-10-31,14.73,27.42,22.4,13.15,51.0,15.95,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000331,Kampala,2025-11-01,18.39,34.12,26.29,0.0,72.01,1.73,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000332,Kampala,2025-11-02,16.4,30.95,23.78,0.0,64.25,2.58,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000333,Kampala,2025-11-03,16.69,29.06,23.11,5.53,83.18,7.12,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000334,Kampala,2025-11-04,17.57,28.89,23.11,0.0,65.78,3.8,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000335,Kampala,2025-11-05,19.77,32.43,25.94,33.7,82.22,8.65,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00000336,Kampala,2025-11-06,16.16,28.31,22.68,0.0,72.3,12.61,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000337,Kampala,2025-11-07,17.81,31.08,23.81,0.0,61.05,13.12,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000338,Kampala,2025-11-08,15.11,28.03,22.71,0.0,58.39,18.86,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000339,Kampala,2025-11-09,19.54,32.25,25.44,20.32,73.31,4.3,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000340,Kampala,2025-11-10,20.26,33.4,26.18,8.1,83.0,4.02,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000341,Kampala,2025-11-11,16.97,31.43,23.94,32.25,58.65,17.91,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00000342,Kampala,2025-11-12,18.48,31.01,24.53,32.94,79.77,13.01,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00000343,Kampala,2025-11-13,20.89,32.29,26.55,65.28,62.78,13.78,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00000344,Kampala,2025-11-14,15.7,30.82,23.04,0.0,83.44,6.12,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000345,Kampala,2025-11-15,19.55,32.71,25.37,0.0,70.01,7.53,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000346,Kampala,2025-11-16,18.64,32.98,25.09,0.0,84.24,9.64,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000347,Kampala,2025-11-17,15.92,28.87,23.1,5.26,72.21,20.0,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000348,Kampala,2025-11-18,15.73,27.96,22.24,36.57,58.31,12.24,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00000349,Kampala,2025-11-19,19.82,33.2,25.53,0.0,79.27,10.78,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000350,Kampala,2025-11-20,18.99,33.21,26.16,6.89,76.22,18.65,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000351,Kampala,2025-11-21,18.94,32.37,26.64,1.03,87.39,8.29,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000352,Kampala,2025-11-22,18.84,31.43,24.67,18.66,56.48,4.18,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000353,Kampala,2025-11-23,19.29,33.4,26.56,0.0,55.01,18.67,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000354,Kampala,2025-11-24,18.58,31.62,24.73,23.81,75.16,17.48,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000355,Kampala,2025-11-25,17.95,32.58,24.82,0.0,61.12,8.44,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000356,Kampala,2025-11-26,16.59,31.62,23.76,42.97,61.22,1.2,Stormy,AgriMet Service,2025-12-06 15:51:42
WTH00000357,Kampala,2025-11-27,18.15,31.89,26.07,13.8,71.32,0.09,Rainy,AgriMet Service,2025-12-06 15:51:42
WTH00000358,Kampala,2025-11-28,17.06,30.73,24.49,3.77,54.1,7.08,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000359,Kampala,2025-11-29,16.18,29.19,22.76,0.0,70.76,0.23,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000360,Kampala,2025-11-30,17.32,32.6,25.13,0.0,85.59,12.76,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000361,Kampala,2025-12-01,20.14,32.53,25.89,0.0,58.5,18.74,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000362,Kampala,2025-12-02,17.57,29.09,23.2,1.06,64.7,7.19,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000363,Kampala,2025-12-03,16.3,27.48,22.03,0.0,67.52,10.09,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000364,Kampala,2025-12-04,17.12,29.64,23.16,0.0,66.27,16.87,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000365,Kampala,2025-12-05,17.91,30.02,23.01,0.0,59.53,15.61,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000366,Wakiso,2024-12-06,14.81,25.22,19.85,0.0,72.57,13.29,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000367,Wakiso,2024-12-07,15.43,27.21,21.33,0.0,89.1,17.34,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000368,Wakiso,2024-12-08,13.83,26.16,19.13,0.0,88.86,1.81,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000369,Wakiso,2024-12-09,12.98,27.16,20.02,0.0,74.78,9.93,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000370,Wakiso,2024-12-10,16.81,28.91,22.35,1.36,76.47,12.44,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000371,Wakiso,2024-12-11,16.46,28.63,22.67,0.0,58.32,3.12,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000372,Wakiso,2024-12-12,14.41,25.95,20.25,0.0,83.68,4.67,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000373,Wakiso,2024-12-13,15.15,29.17,22.93,0.0,57.94,0.93,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000374,Wakiso,2024-12-14,13.53,28.17,20.69,0.0,64.47,18.13,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000375,Wakiso,2024-12-15,17.05,28.84,22.4,0.0,67.72,8.16,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000376,Wakiso,2024-12-16,13.88,27.48,21.69,0.0,77.36,10.65,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000377,Wakiso,2024-12-17,15.77,28.12,22.39,0.0,55.01,8.04,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000378,Wakiso,2024-12-18,16.64,28.04,22.23,0.0,86.66,6.22,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000379,Wakiso,2024-12-19,16.58,29.51,23.35,0.0,51.3,3.35,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000380,Wakiso,2024-12-20,18.07,29.31,23.49,0.0,73.97,16.33,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000381,Wakiso,2024-12-21,11.82,24.73,19.25,0.0,81.8,7.19,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000382,Wakiso,2024-12-22,18.37,30.94,23.45,0.0,67.75,3.67,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000383,Wakiso,2024-12-23,13.37,28.02,20.32,0.0,50.95,18.32,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000384,Wakiso,2024-12-24,16.88,28.54,22.22,0.0,50.02,18.95,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000385,Wakiso,2024-12-25,14.71,28.32,21.16,0.0,81.76,14.85,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000386,Wakiso,2024-12-26,16.69,28.99,21.92,0.0,50.28,19.32,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000387,Wakiso,2024-12-27,18.13,29.37,23.19,4.31,88.09,9.65,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000388,Wakiso,2024-12-28,13.38,27.35,20.87,0.0,61.79,7.14,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000389,Wakiso,2024-12-29,13.41,24.68,19.38,0.0,79.34,1.27,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000390,Wakiso,2024-12-30,13.79,24.64,19.28,4.46,75.63,14.14,Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000391,Wakiso,2024-12-31,15.37,28.07,20.88,0.0,69.97,2.68,Sunny,AgriMet Service,2025-12-06 15:51:42
WTH00000392,Wakiso,2025-01-01,15.4,27.15,21.01,0.0,53.07,5.06,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000393,Wakiso,2025-01-02,14.5,27.75,21.84,0.0,78.4,13.23,Partly Cloudy,AgriMet Service,2025-12-06 15:51:42
WTH00000394,Wakiso,2025-01-03,14.26,25.74,19.39,15.03,76.95,4.94,Rainy,AgriMet Service,2025-12-06 15:51:42
